all,dev,istqb,ieee,istqb_dev,ieee_dev,mocks_imports,use_mock,without_mock_istqb,without_mock_ieee,mock_cutoff_istqb,mock_cutoff_ieee,revision_hash
0,0,0,0,0,0,0,0,0,0,0,0,e869f1923ddf7fedd5419acc1dbb37d162b819fb
0,0,0,0,0,0,0,0,0,0,0,0,9a939dad812b3c37c63720e16b971dfd56a338b6
0,0,0,0,0,0,0,0,0,0,0,0,93318b97af04c9461363b9d75e4e5b27288ee10b
0,0,0,0,0,0,0,0,0,0,0,0,a15e363718ab41c5e02b9eaa919fb689cd266af6
0,0,0,0,0,0,0,0,0,0,0,0,48bf3829cb74afec02d12e787dc69c813b2ae431
0,0,0,0,0,0,0,0,0,0,0,0,6410cdab35da32154c4462e9e36d28bea5f726e5
0,0,0,0,0,0,0,0,0,0,0,0,aadce4d8b76f52bbd3494473266a6a0cfeacb099
0,0,0,0,0,0,0,0,0,0,0,0,6692f52a8c6b09c444d864de56c7892a1dc640cd
0,0,0,0,0,0,0,0,0,0,0,0,95e428cc4186ad1fe3c082bd9989697c63cf9217
0,0,0,0,0,0,0,0,0,0,0,0,9265197a62cb73d0ed3816c9978e22cac3c2e769
0,0,0,0,0,0,0,0,0,0,0,0,b0adf035279910c631ab1cd849f77076df6b5f2e
0,0,0,0,0,0,0,0,0,0,0,0,189b09aba5864787cc4a3749bb3df8e82b748097
0,0,0,0,0,0,0,0,0,0,0,0,043fad9142b87f046a6a313be405645c3e19c569
0,0,0,0,0,0,0,0,0,0,0,0,80bec5ea22b12ffacbe8568eedc886921a97a65a
0,0,0,0,0,0,0,0,0,0,0,0,fd8d772d09f32928795ee6f42b251fad26efea7d
0,0,0,0,0,0,0,0,0,0,0,0,f95d5154d66594eb7e413fc5226bc0b1558e73f5
0,0,0,0,0,0,0,0,0,0,0,0,971164f05dcd84ce6eec81137df5fa441bb8c4ff
0,0,0,0,0,0,0,0,0,0,0,0,9bdf0e0b2bbe5fefb278ed2c53f83af1d3b33b5c
0,0,0,0,0,0,0,0,0,0,0,0,1ff5518fcb6bddc39986dff3faeaf63a15ac7a25
0,0,0,0,0,0,0,0,0,0,0,0,f9351c234f5423775c6f5e89d7fe8818bf87b960
0,0,0,0,0,0,0,0,0,0,0,0,7b882ffcfc6c9c91497ccaca92934588fd474896
0,0,0,0,0,0,0,0,0,0,0,0,c418d4d5dea4d99624ac072f29a0484a907ee8c2
0,0,0,0,0,0,0,0,0,0,0,0,b320dca3ea52205c568c4ccff2c7b5a12ca86ab6
0,0,0,0,0,0,0,0,0,0,0,0,5aa9cf78ec1fa601eebde9966e196e45737452ae
0,0,0,0,0,0,0,0,0,0,0,0,f6e7e754a9a09c0773eec904d1a0e66d98ea2404
0,0,0,0,0,0,0,0,0,0,0,0,9436bb7bf40001909b4fe8205bdff4fefa49bfc3
0,0,0,0,0,0,0,0,0,0,0,0,d6a3fe5ed3010fd135086f6062cb43cdd5771197
0,0,0,0,0,0,0,0,0,0,0,0,9f40c32c4655fc7f2c9725aff09cd57d17dd6ed9
0,0,0,0,0,0,0,0,0,0,0,0,45a11a203f8148cea1a601b166468e8772d02c44
0,0,0,0,0,0,0,0,0,0,0,0,112f32c7c4a2cd5c1636dbaa8c1c145b352738af
0,0,0,0,0,0,0,0,0,0,0,0,7171d1d03c16003da48720f2caddaa26058d8832
0,0,0,0,0,0,0,0,0,0,0,0,3a9e000662d874e92d91a70f16e5b5018ff8bdb4
0,0,0,0,0,0,0,0,0,0,0,0,36fd095dc04ee59bba7b9b5b3b1498b7d54729ac
0,0,0,0,0,0,0,0,0,0,0,0,d214c75d1178613463047af008a35a882312fb92
0,0,0,0,0,0,0,0,0,0,0,0,1a1c67947f40b8d74defd775af7ba84d7cf403d5
0,0,0,0,0,0,0,0,0,0,0,0,7d155f3c5f73c2fd0461246e1792f21815f79e41
0,0,0,0,0,0,0,0,0,0,0,0,a75fcf0dbd28082a2ad06d23cdeeed9c14c44ff6
0,0,0,0,0,0,0,0,0,0,0,0,39940bf1be94671167e2c6cfbca5c95dc2465345
0,0,0,0,0,0,0,0,0,0,0,0,0bca681d8c357ac3315583cb7cbd1724fd1da3bc
0,0,0,0,0,0,0,0,0,0,0,0,eab25c52268800138d7132610fc7be9d00a14d2d
0,0,0,0,0,0,0,0,0,0,0,0,3d07590078c852ac19a1374ec5248d0eeba3d729
0,0,0,0,0,0,0,0,0,0,0,0,3e6ec9271bbee7c3c38937a9783740d76f0e43f9
0,0,0,0,0,0,0,0,0,0,0,0,b489c827311c2f440022fe77902591651706daea
0,0,0,0,0,0,0,0,0,0,0,0,60dfd2e4d3d5c3d68b317a7f9059f17f12a18883
0,0,0,0,0,0,0,0,0,0,0,0,06bf2265f33a69e46bfe116b08a3147e306b60a6
0,0,0,0,0,0,0,0,0,0,0,0,451505b31ca1e0d1723f18cd5a884300ce6c011e
0,0,0,0,0,0,0,0,0,0,0,0,f63c1ca13277595d07ffd4f722428bdbf28aaa88
0,0,0,0,0,0,0,0,0,0,0,0,5ef2a8c2ac8ad66eaedf787ac9c617a62f2b43fa
0,0,0,0,0,0,0,0,0,0,0,0,ebccbd5a784616049bc23d2623693c309401f556
0,0,0,0,0,0,0,0,0,0,0,0,c44e04ca53ff542eadcabc2ca9364bbcdaccae7a
0,0,0,0,0,0,0,0,0,0,0,0,6000c9e718a7d075833bf88e7c0960141f27834b
0,0,0,0,0,0,0,0,0,0,0,0,218b1d63edf00d79acb94a7e6001da49da0197ae
0,0,0,0,0,0,0,0,0,0,0,0,68adfa798233b186e0234b45f006135ffc613488
0,0,0,0,0,0,0,0,0,0,0,0,3d478017dc8ee13537642497a054b71a279f726e
0,0,0,0,0,0,0,0,0,0,0,0,46c7e0ebbd9f16e768621ee2d43949683109bc58
0,0,0,0,0,0,0,0,0,0,0,0,c3e013d86c8b064a3b59ba9c74d403e2f3cfa04e
0,0,0,0,0,0,0,0,0,0,0,0,856f7cea7581f01bcbe54a09d405728200f3b83a
0,0,0,0,0,0,0,0,0,0,0,0,0e2ec058bb649969031dee8321da3249b509ddeb
0,0,0,0,0,0,0,0,0,0,0,0,d94e98a76a0b07a5cca82d583293d45b1dabb7a2
0,0,0,0,0,0,0,0,0,0,0,0,0b12bf95a1dc318cdf44809bfaac2655c8eefdce
0,0,0,0,0,0,0,0,0,0,0,0,4a5627be15e657b493af51bb4759c69dc6131b8e
0,0,0,0,0,0,0,0,0,0,0,0,4d0dfb010fb8d7413d9df40e56eb0719affd6b8c
0,0,0,0,0,0,0,0,0,0,0,0,460c1ec73db1fe74f38a792413392a89fd590b82
0,0,0,0,0,0,0,0,0,0,0,0,695eb543fea56e6a0ca1000c9b6607f9ae624b17
0,0,0,0,0,0,0,0,0,0,0,0,a1da37b770235ae9154d82bef007de52aacb3a9a
0,0,0,0,0,0,0,0,0,0,0,0,4b653433b9e332d4301933e793ef3653c5073569
0,0,0,0,0,0,0,0,0,0,0,0,9cfd3cea5cac1074b3f0d78ba8cd42acd33b780a
0,0,0,0,0,0,0,0,0,0,0,0,8002da6c8f1508f6774c5cb74281d42ce8571306
0,0,0,0,0,0,0,0,0,0,0,0,d35a3f914006f7e4c492e51c88a8fddd0727db58
0,0,0,0,0,0,0,0,0,0,0,0,aefdd15ce1ced8bd9d127df546aa41e80c31678a
