all,dev,istqb,ieee,istqb_dev,ieee_dev,mocks_imports,use_mock,without_mock_istqb,without_mock_ieee,mock_cutoff_istqb,mock_cutoff_ieee,revision_hash
16,10,3,3,2,2,4,4,0,0,0,0,e6e39044f4251dbe18db9d92eaddc2ff8c916d9c
16,10,3,3,2,2,4,4,0,0,0,0,b950e389f64903c8ca1cd19854b1a9712205b27c
16,10,3,3,2,2,4,4,0,0,0,0,36a9eedfd82afed4b413fc5b8d97af0868bfc6dc
16,10,3,3,2,2,4,4,0,0,0,0,f411a07726f753fb5b44f96ee24487701f2752c8
16,10,3,3,2,2,4,4,0,0,0,0,69f7dd9d8748efbfc64c1701564faff0ad26cdcd
16,10,3,3,2,2,4,4,0,0,0,0,97860700fc69474df2b7f00eefdf579aff0551eb
16,10,3,3,2,2,4,4,0,0,0,0,8026ad12a9ea13c0c112c3719037bce7c2b66bce
16,10,3,3,2,2,4,4,0,0,0,0,12d898f2f57cbdfd55bff3e19960e5d5d39a812d
16,10,3,3,2,2,4,4,0,0,0,0,6e719362ac61f16664b87c1db9983b24fb8156ce
16,10,3,3,2,2,4,4,0,0,0,0,51324d2ef9783a5a9b8c4af87a8001ea20661308
16,10,3,3,2,2,4,4,0,0,0,0,c88a70b187bea9939dc67bdd5cb0c67322db3486
16,10,3,3,2,2,4,4,0,0,0,0,d920a624700b3c208a7b71f11c7e5833f328f170
16,10,3,3,2,2,4,4,0,0,0,0,393e633142a78eb9676be7fec07379e765a42a06
16,10,3,3,2,2,4,4,0,0,0,0,650b29eaa460d4ab19fe6cacb7cfee51acbd2c3e
16,10,3,3,2,2,4,4,0,0,0,0,ced7fc51d63103056fb16beaab8f2d7e6f00e886
16,10,3,3,2,2,4,4,0,0,0,0,2b93b37ddb57c9caf6009a370b6e76c04677c197
16,10,3,3,2,2,4,4,0,0,0,0,a2ac6132e8af04c59c7a3092d231ffb45304e0b6
16,10,3,3,2,2,4,4,0,0,0,0,194d5d74bdc126539ef9edcf222527230574f13d
16,10,3,3,2,2,4,4,0,0,0,0,e5851284b805871f655cc621a540be7c0d83564c
16,10,3,3,2,2,4,4,0,0,0,0,ee632ace007d95741244ac60c13d624215871f15
16,10,3,3,2,2,4,4,0,0,0,0,060411ae2fe68932b1a60aa1f2627086f9960850
16,10,3,3,2,2,4,4,0,0,0,0,f13add8b32dfdf0644e9e41c8eeb8506ecd0ea84
16,10,3,3,2,2,4,4,0,0,0,0,467aaa1547beb698525dd8dffbba67a6983e27c9
16,10,3,3,2,2,4,4,0,0,0,0,10cc766d7478a9b3afdd60c5a67c50b84aeb0ada
16,10,3,3,2,2,4,4,0,0,0,0,2c6dd4be513ac0f282f8e20493f99b0d64b5f82d
16,10,3,3,2,2,4,4,0,0,0,0,a8d57da3361c07e36c58fc950357f9f1e50b0cd8
16,10,3,3,2,2,4,4,0,0,0,0,0f6e04a8615b23d927da472b0a3a2ee30bde654e
16,10,3,3,2,2,4,4,0,0,0,0,efcc05cf082cee91ee56c93d518ce63b71249341
16,10,3,3,2,2,4,4,0,0,0,0,0c5876b2dc864b6c28cea772751b1e41179b741a
16,10,3,3,2,2,4,4,0,0,0,0,7555474d0edd6563d730ea3a77b0fb9b3dce6b37
